Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered,Numero_Dias_Infectados
2020-02-25,Australia,-37.8136,144.9631,4,0,52952.0,Victoria,34,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,58,4,0,4,239
2020-02-26,Australia,-37.8136,144.9631,4,0,52952.0,Victoria,35,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,18,59,4,0,4,240
2020-02-27,Australia,-37.8136,144.9631,4,0,52952.0,Victoria,36,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,21,52,4,0,4,241
2020-02-28,Australia,-37.8136,144.9631,4,0,52952.0,Victoria,37,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,21,61,4,0,4,242
2020-02-29,Australia,-37.8136,144.9631,7,0,52952.0,Victoria,38,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,25,63,7,0,4,243
2020-03-01,Australia,-37.8136,144.9631,7,0,52952.0,Victoria,39,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,33,55,7,0,4,244
2020-03-02,Australia,-37.8136,144.9631,9,0,52952.0,Victoria,40,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,18,58,9,0,4,245
2020-03-03,Australia,-37.8136,144.9631,9,0,52952.0,Victoria,41,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,20,61,9,0,4,246
2020-03-04,Australia,-37.8136,144.9631,10,0,52952.0,Victoria,42,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,25,72,10,0,4,247
2020-03-05,Australia,-37.8136,144.9631,10,0,52952.0,Victoria,43,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,19,86,10,0,7,248
2020-03-06,Australia,-37.8136,144.9631,10,0,52952.0,Victoria,44,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,18,75,10,0,7,249
2020-03-07,Australia,-37.8136,144.9631,11,0,52952.0,Victoria,45,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,20,68,11,0,7,250
2020-03-08,Australia,-37.8136,144.9631,11,0,52952.0,Victoria,46,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,21,66,11,0,7,251
2020-03-09,Australia,-37.8136,144.9631,15,0,52952.0,Victoria,47,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,22,64,15,0,7,252
2020-03-10,Australia,-37.8136,144.9631,18,0,52952.0,Victoria,48,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,25,62,18,0,7,253
2020-03-11,Australia,-37.8136,144.9631,21,0,52952.0,Victoria,49,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,29,53,21,0,7,254
2020-03-12,Australia,-37.8136,144.9631,21,0,52952.0,Victoria,50,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,44,21,0,7,255
2020-03-13,Australia,-37.8136,144.9631,36,0,52952.0,Victoria,51,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,29,49,36,0,8,256
2020-03-14,Australia,-37.8136,144.9631,49,0,52952.0,Victoria,52,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,17,54,49,0,8,257
2020-03-15,Australia,-37.8136,144.9631,57,0,52952.0,Victoria,53,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,20,59,57,0,8,258
2020-03-16,Australia,-37.8136,144.9631,71,0,52952.0,Victoria,54,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,54,71,0,8,259
2020-03-17,Australia,-37.8136,144.9631,94,0,52952.0,Victoria,55,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,27,45,94,0,8,260
2020-03-18,Australia,-37.8136,144.9631,121,0,52952.0,Victoria,56,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,42,121,0,8,261
2020-03-19,Australia,-37.8136,144.9631,121,0,52952.0,Victoria,57,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,31,42,121,0,8,262
2020-03-20,Australia,-37.8136,144.9631,121,0,52952.0,Victoria,58,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,20,59,121,0,8,263
2020-03-21,Australia,-37.8136,144.9631,229,0,52952.0,Victoria,59,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,18,65,229,0,8,264
2020-03-22,Australia,-37.8136,144.9631,355,0,52952.0,Victoria,60,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,19,64,296,0,70,265
2020-01-22,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,0,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,23,62,0,0,0,0
2020-01-23,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,1,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,26,61,0,0,0,0
2020-01-24,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,2,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,32,48,0,0,0,0
2020-01-25,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,3,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,56,0,0,0,0
2020-01-26,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,4,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,50,0,0,0,0
2020-01-27,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,5,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,37,39,0,0,0,0
2020-01-28,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,6,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,48,0,0,0,0
2020-01-29,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,7,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,27,64,0,0,0,0
2020-01-30,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,8,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,22,61,0,0,0,0
2020-01-31,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,9,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,23,51,0,0,0,0
2020-02-01,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,10,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,47,0,0,0,0
2020-02-02,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,11,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,33,37,0,0,0,0
2020-02-03,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,12,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,37,34,0,0,0,0
2020-02-04,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,13,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,41,27,0,0,0,0
2020-02-05,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,14,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,35,39,0,0,0,0
2020-02-06,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,15,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,30,61,0,0,0,0
2020-02-07,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,16,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,68,0,0,0,0
2020-02-08,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,17,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,27,68,0,0,0,0
2020-02-09,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,18,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,27,46,0,0,0,0
2020-02-10,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,19,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,34,0,0,0,0
2020-02-11,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,20,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,50,0,0,0,0
2020-02-12,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,21,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,56,0,0,0,0
2020-02-13,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,22,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,46,0,0,0,0
2020-02-14,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,23,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,38,39,0,0,0,0
2020-02-15,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,24,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,24,73,0,0,0,0
2020-02-16,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,25,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,25,63,0,0,0,0
2020-02-17,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,26,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,30,47,0,0,0,0
2020-02-18,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,27,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,40,0,0,0,0
2020-02-19,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,28,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,35,40,0,0,0,0
2020-02-20,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,29,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,38,0,0,0,0
2020-02-21,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,30,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,36,0,0,0,0
2020-02-22,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,31,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,51,0,0,0,0
2020-02-23,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,32,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,32,55,0,0,0,0
2020-02-24,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,33,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,33,60,0,0,0,0
2020-02-25,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,34,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,33,60,0,0,0,0
2020-02-26,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,35,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,30,69,0,0,0,0
2020-02-27,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,36,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,61,0,0,0,0
2020-02-28,Australia,-31.9505,115.8605,0,0,52952.0,Western Australia,37,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,32,55,0,0,0,0
2020-02-29,Australia,-31.9505,115.8605,2,0,52952.0,Western Australia,38,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,26,74,2,0,0,266
2020-03-01,Australia,-31.9505,115.8605,2,1,52952.0,Western Australia,39,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,28,58,2,1,0,267
2020-03-02,Australia,-31.9505,115.8605,2,1,52952.0,Western Australia,40,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,27,44,2,1,0,268
2020-03-03,Australia,-31.9505,115.8605,2,1,52952.0,Western Australia,41,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,39,2,1,0,269
2020-03-04,Australia,-31.9505,115.8605,2,1,52952.0,Western Australia,42,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,32,30,2,1,0,270
2020-03-05,Australia,-31.9505,115.8605,3,1,52952.0,Western Australia,43,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,32,37,3,1,0,271
2020-03-06,Australia,-31.9505,115.8605,3,1,52952.0,Western Australia,44,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,23,72,3,1,0,272
2020-03-07,Australia,-31.9505,115.8605,3,1,52952.0,Western Australia,45,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,24,69,3,1,0,273
2020-03-08,Australia,-31.9505,115.8605,3,1,52952.0,Western Australia,46,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,60,3,1,0,274
2020-03-09,Australia,-31.9505,115.8605,4,1,52952.0,Western Australia,47,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,31,47,4,1,0,275
2020-03-10,Australia,-31.9505,115.8605,6,1,52952.0,Western Australia,48,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,34,35,6,1,0,276
2020-03-11,Australia,-31.9505,115.8605,9,1,52952.0,Western Australia,49,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,33,40,9,1,0,277
2020-03-12,Australia,-31.9505,115.8605,9,1,52952.0,Western Australia,50,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,30,50,9,1,0,278
2020-03-13,Australia,-31.9505,115.8605,14,1,52952.0,Western Australia,51,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,30,46,14,1,0,279
2020-03-14,Australia,-31.9505,115.8605,17,1,52952.0,Western Australia,52,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,26,56,17,1,0,280
2020-03-15,Australia,-31.9505,115.8605,17,1,52952.0,Western Australia,53,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,26,72,17,1,0,281
2020-03-16,Australia,-31.9505,115.8605,28,1,52952.0,Western Australia,54,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,25,63,28,1,0,282
2020-03-17,Australia,-31.9505,115.8605,31,1,52952.0,Western Australia,55,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,23,66,31,1,0,283
2020-03-18,Australia,-31.9505,115.8605,35,1,52952.0,Western Australia,56,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,0,22,56,35,1,0,284
2020-03-19,Australia,-31.9505,115.8605,52,1,52952.0,Western Australia,57,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,27,51,52,1,0,285
2020-03-20,Australia,-31.9505,115.8605,64,1,52952.0,Western Australia,58,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,30,42,64,1,0,286
2020-03-21,Australia,-31.9505,115.8605,90,1,52952.0,Western Australia,59,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,29,57,90,1,0,287
2020-03-22,Australia,-31.9505,115.8605,120,1,52952.0,Western Australia,60,25499884,21929900,3,38,3799482.716,31635,806.0655602999999,4934.0,3.8,-999,-999,1,29,53,120,1,0,288
2020-01-22,Austria,47.5162,14.5501,0,0,51330.0,,0,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,57,0,0,0,0
2020-01-23,Austria,47.5162,14.5501,0,0,51330.0,,1,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,4,65,0,0,0,0
2020-01-24,Austria,47.5162,14.5501,0,0,51330.0,,2,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,9,57,0,0,0,0
2020-01-25,Austria,47.5162,14.5501,0,0,51330.0,,3,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,66,0,0,0,0
2020-01-26,Austria,47.5162,14.5501,0,0,51330.0,,4,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,90,0,0,0,0
2020-01-27,Austria,47.5162,14.5501,0,0,51330.0,,5,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,91,0,0,0,0
2020-01-28,Austria,47.5162,14.5501,0,0,51330.0,,6,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,5,90,0,0,0,0
2020-01-29,Austria,47.5162,14.5501,0,0,51330.0,,7,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,2,81,0,0,0,0
2020-01-30,Austria,47.5162,14.5501,0,0,51330.0,,8,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,4,87,0,0,0,0
2020-01-31,Austria,47.5162,14.5501,0,0,51330.0,,9,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,93,0,0,0,0
2020-02-01,Austria,47.5162,14.5501,0,0,51330.0,,10,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,8,94,0,0,0,0
2020-02-02,Austria,47.5162,14.5501,0,0,51330.0,,11,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,7,96,0,0,0,0
2020-02-03,Austria,47.5162,14.5501,0,0,51330.0,,12,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,5,99,0,0,0,0
2020-02-04,Austria,47.5162,14.5501,0,0,51330.0,,13,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,3,95,0,0,0,0
2020-02-05,Austria,47.5162,14.5501,0,0,51330.0,,14,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,-2,93,0,0,0,0
2020-02-06,Austria,47.5162,14.5501,0,0,51330.0,,15,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,1,77,0,0,0,0
2020-02-07,Austria,47.5162,14.5501,0,0,51330.0,,16,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,3,73,0,0,0,0
2020-02-08,Austria,47.5162,14.5501,0,0,51330.0,,17,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,6,76,0,0,0,0
2020-02-09,Austria,47.5162,14.5501,0,0,51330.0,,18,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,7,71,0,0,0,0
2020-02-10,Austria,47.5162,14.5501,0,0,51330.0,,19,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,0,-999,-999,4,85,0,0,0,0
2020-02-11,Austria,47.5162,14.5501,0,0,51330.0,,20,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,92,0,0,0,0
2020-02-12,Austria,47.5162,14.5501,0,0,51330.0,,21,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,1,86,0,0,0,0
2020-02-13,Austria,47.5162,14.5501,0,0,51330.0,,22,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,4,86,0,0,0,0
2020-02-14,Austria,47.5162,14.5501,0,0,51330.0,,23,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,2,97,0,0,0,0
2020-02-15,Austria,47.5162,14.5501,0,0,51330.0,,24,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,5,90,0,0,0,0
2020-02-16,Austria,47.5162,14.5501,0,0,51330.0,,25,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,10,63,0,0,0,0
2020-02-17,Austria,47.5162,14.5501,0,0,51330.0,,26,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,11,71,0,0,0,0
2020-02-18,Austria,47.5162,14.5501,0,0,51330.0,,27,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,6,81,0,0,0,0
2020-02-19,Austria,47.5162,14.5501,0,0,51330.0,,28,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,5,85,0,0,0,0
2020-02-20,Austria,47.5162,14.5501,0,0,51330.0,,29,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,82,0,0,0,0
2020-02-21,Austria,47.5162,14.5501,0,0,51330.0,,30,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,70,0,0,0,0
2020-02-22,Austria,47.5162,14.5501,0,0,51330.0,,31,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,9,59,0,0,0,0
2020-02-23,Austria,47.5162,14.5501,0,0,51330.0,,32,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,6,85,0,0,0,0
2020-02-24,Austria,47.5162,14.5501,0,0,51330.0,,33,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,95,0,0,0,0
2020-02-25,Austria,47.5162,14.5501,2,0,51330.0,,34,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,11,85,2,0,0,1
2020-02-26,Austria,47.5162,14.5501,2,0,51330.0,,35,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,0,91,2,0,0,2
2020-02-27,Austria,47.5162,14.5501,3,0,51330.0,,36,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,85,3,0,0,3
2020-02-28,Austria,47.5162,14.5501,3,0,51330.0,,37,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,-1,89,3,0,0,4
2020-02-29,Austria,47.5162,14.5501,9,0,51330.0,,38,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,4,77,9,0,0,5
2020-03-01,Austria,47.5162,14.5501,14,0,51330.0,,39,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,4,93,14,0,0,6
2020-03-02,Austria,47.5162,14.5501,18,0,51330.0,,40,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,6,91,18,0,0,7
2020-03-03,Austria,47.5162,14.5501,21,0,51330.0,,41,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,5,94,21,0,0,8
2020-03-04,Austria,47.5162,14.5501,29,0,51330.0,,42,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,85,29,0,0,9
2020-03-05,Austria,47.5162,14.5501,41,0,51330.0,,43,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,6,70,41,0,0,10
2020-03-06,Austria,47.5162,14.5501,55,0,51330.0,,44,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,5,90,55,0,0,11
2020-03-07,Austria,47.5162,14.5501,79,0,51330.0,,45,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,3,91,79,0,0,12
2020-03-08,Austria,47.5162,14.5501,104,0,51330.0,,46,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,6,81,104,0,0,13
2020-03-09,Austria,47.5162,14.5501,131,0,51330.0,,47,9006398,5133646,109,43,3165748.897,10278,876.2792372000001,4536.0,7.6,1,-999,-999,7,79,131,0,2,14
